Date,Time,Open,High,Low,Close,Volume,"Volume Weighted Moving Average - VMA - VMA(Close,60)","Linear Regression - LR - LR(20)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Standard Deviation - SD - SD(5,Population)"
04/01/2020,9:49 AM,154.55,154.7,154.41,154.45,133278,156.985094521527,154.779397142864,156.767562178675,153.731957821325,0.295296461210108
04/01/2020,9:50 AM,154.45,154.59,154.36,154.4799,125447,156.95141683713,154.875447142864,156.177917311035,154.005592688965,0.175487553959052
04/01/2020,9:51 AM,154.46,154.9054,154.35,154.88,164003,156.917938244277,154.742945714292,156.132692374118,154.122817625882,0.222659115246116
04/01/2020,9:52 AM,154.8862,155.11,154.83,154.915,207713,156.876677822797,154.697278571435,156.129137835806,154.111252164194,0.202046830230057
04/01/2020,9:53 AM,154.91,154.94,154.51,154.5852,146024,156.848636871605,154.58690285715,156.133834914722,154.064075085277,0.197755226488475
04/01/2020,9:54 AM,154.5627,154.96,154.5627,154.95,97063,156.83064613956,154.519344285721,156.132707142182,154.090202857818,0.191580608634004
04/01/2020,9:55 AM,154.9529,155.17,154.93,154.95,182010,156.805022842185,154.494214285721,156.124310831502,154.077599168498,0.137885192837207
04/01/2020,9:56 AM,154.935,155.33,154.9,155.33,191019,156.771444196336,154.557155714293,156.126615248818,154.077794751182,0.236061700407315
04/01/2020,9:57 AM,155.34,155.48,155.1862,155.36,150210,156.748134917625,154.656731428579,156.093525537444,154.084964462556,0.286153815978742
04/01/2020,9:58 AM,155.3615,155.66,155.13,155.5704,144913,156.727577147169,154.852164285721,155.969375460331,154.151154539669,0.244765409337772
04/01/2020,9:59 AM,155.57,155.57,154.96,155.05,181252,156.699215431453,154.918761428579,155.878620092365,154.172379907635,0.224113599762571
04/01/2020,10:00 AM,155.03,155.35,154.92,154.94,99751,156.682708204608,154.97033285715,155.782804905039,154.192195094961,0.226828626063969
04/01/2020,10:01 AM,155,155.48,154.94,155.12,144071,156.658223899298,155.028140000007,155.760837414992,154.194212585008,0.227582832408146
04/01/2020,10:02 AM,155.16,155.3178,154.82,155.105,173309,156.631574453599,155.087061428579,155.735348689241,154.197201310759,0.216106699575544
04/01/2020,10:03 AM,155.1219,155.185,154.9,154.94,105736,156.609327183105,155.155054285722,155.62113177119,154.23591822881,0.0778716893238511
04/01/2020,10:04 AM,154.93,155.2,154.84,155,100718,156.586370002506,155.217475714293,155.563766068121,154.251283931879,0.0779999999755767
04/01/2020,10:05 AM,154.97,155.06,154.74,154.74,89666,156.559625095091,155.202611428579,155.546690036058,154.235359963942,0.137709839890247
04/01/2020,10:06 AM,154.73,154.82,154.52,154.63,108756,156.530348314931,155.13803285715,155.548020195983,154.224029804017,0.173597235012921
04/01/2020,10:07 AM,154.63,155.06,154.62,155.01,120455,156.50031963104,155.090954285722,155.507118202518,154.347431797482,0.152131522066077
04/01/2020,10:08 AM,154.98,155.62,154.96,155.3501,143221,156.462722968163,155.130751428579,155.546930524842,154.388629475158,0.250040319942721
04/01/2020,10:09 AM,155.39,155.67,155.3868,155.56,170583,156.432839516757,155.188957142865,155.606049260022,154.440510739978,0.353252999424172
04/01/2020,10:10 AM,155.57,155.61,155.32,155.41,111150,156.387194252851,155.206438571436,155.619173075148,154.520396924852,0.333739901116413
04/01/2020,10:11 AM,155.43,155.56,155.2296,155.54,84816,156.347071183435,155.274785714294,155.681134390192,154.524435609808,0.198249947278301
04/01/2020,10:12 AM,155.53,155.73,155.42,155.665,88176,156.30548030032,155.360418571437,155.760790855823,154.519779144177,0.112132963935483
04/01/2020,10:13 AM,155.66,155.68,155.51,155.53,79043,156.264331722643,155.377285714294,155.774766629564,154.600283370436,0.0812649986367214
04/01/2020,10:14 AM,155.52,155.7,155.36,155.63,90934,156.231650559633,155.435707142865,155.82823904428,154.61481095572,0.0889943818820108
04/01/2020,10:15 AM,155.63,155.84,155.51,155.795,91942,156.192166282824,155.515057142865,155.905640431012,154.621909568989,0.0964676111671149
04/01/2020,10:16 AM,155.8,156.09,155.74,155.895,144362,156.152870508926,155.638907142865,155.990316365777,154.593733634223,0.128085908674634
04/01/2020,10:17 AM,155.89,156.18,155.78,156.08,149417,156.12674512178,155.792042857151,156.106281790188,154.549768209812,0.194046386221358
04/01/2020,10:18 AM,156.075,156.1,155.74,155.74,126992,156.087954529433,155.892790000009,156.1287117545,154.5442982455,0.152335156812001
04/01/2020,10:19 AM,155.7374,156.09,155.59,156.0527,126109,156.05199454875,155.997147142866,156.225512756484,154.547767243516,0.135337379917598
04/01/2020,10:20 AM,156.06,156.22,155.57,155.685,137978,156.011023795328,156.007892857151,156.246120826251,154.601659173749,0.159448946053738
04/01/2020,10:21 AM,155.68,155.94,155.62,155.93,117228,155.919928865388,156.071495714294,156.302400842168,154.626379157832,0.160257313087792
04/01/2020,10:22 AM,155.93,156.15,155.67,156.0302,149453,155.876311539404,156.140635714295,156.366160478024,154.655139521976,0.149815251557336
04/01/2020,10:23 AM,156.02,156.05,155.73,155.88,62083,155.838070079928,156.152164285723,156.385428821895,154.729871178105,0.131590765633196
04/01/2020,10:24 AM,155.86,155.95,155.6706,155.705,59059,155.789761531642,156.123764285723,156.38182029253,154.80397970747,0.132622495847944
04/01/2020,10:25 AM,155.7,155.73,155.2703,155.34,114708,155.638061059433,155.991507142866,156.320108166911,154.925691833089,0.24260306347004
04/01/2020,10:26 AM,155.33,155.51,155.28,155.28,95999,155.543087435378,155.828535714295,156.210575853195,155.100224146805,0.294425960806775
04/01/2020,10:27 AM,155.285,155.46,155.26,155.43,72620,155.498032440157,155.722135714295,156.159420732457,155.193379267543,0.228770627477141
04/01/2020,10:28 AM,155.44,155.5227,155.3,155.49,53609,155.443897732201,155.654888571438,156.151121375051,155.21566862495,0.146982992193359
04/01/2020,10:29 AM,155.5,155.51,155.36,155.3601,73002,155.375130108001,155.582508571438,156.159431920741,155.187368079259,0.0729328567726
04/01/2020,10:30 AM,155.36,155.52,155.26,155.358,51068,155.14092461511,155.497594285724,156.162958011209,155.178641988791,0.07129444302461
04/01/2020,10:31 AM,155.35,155.36,155.02,155.32,89448,155.273900825711,155.419365714295,156.17256301348,155.14703698652,0.0606710606288754
04/01/2020,10:32 AM,155.335,155.7855,155.33,155.75,101959,155.288430815558,155.436637142867,156.178321774464,155.149778225536,0.158043087805651
04/01/2020,10:33 AM,155.76,156,155.75,155.86,86578,155.30524511302,155.459622857153,156.197726815001,155.163373184999,0.227968983864311
04/01/2020,10:34 AM,155.87,156.17,155.84,156.01,102475,155.336860033102,155.515751428581,156.235483072341,155.163616927659,0.274737401897664
04/01/2020,10:35 AM,156.01,156.1,155.72,155.92,105109,155.349012537695,155.566237142867,156.248907271181,155.162692728819,0.241279920434553
04/01/2020,10:36 AM,155.9599,155.98,155.8,155.88,55076,155.354146289216,155.617508571439,156.247150597679,155.162949402322,0.084522186436291
04/01/2020,10:37 AM,155.91,156,155.61,155.62,72584,155.3481021448,155.639208571439,156.196915281413,155.167184718587,0.129676520631217
04/01/2020,10:38 AM,155.6,155.85,155.3211,155.83,88367,155.322792716779,155.67248000001,156.204923859279,155.168176140721,0.130138387868748
04/01/2020,10:39 AM,155.8499,155.9716,155.799,155.8799,52274,155.313031351795,155.745002857153,156.1769856852,155.1788343148,0.106873016217558
04/01/2020,10:40 AM,155.85,155.87,155.56,155.58,82732,155.304733038721,155.727528571439,156.173532747873,155.171787252127,0.130885910621548
04/01/2020,10:41 AM,155.57,155.73,155.44,155.57,71292,155.306877602295,155.734197142868,156.142963747243,155.166356252757,0.131820490051304
04/01/2020,10:42 AM,155.57,155.57,155.26,155.4385,82190,155.307946039783,155.731607142868,156.089917372705,155.160232627295,0.167819991642971
04/01/2020,10:43 AM,155.4216,155.84,155.4216,155.84,90772,155.30336119742,155.797014285725,156.083839182039,155.162310817961,0.169884753882633
04/01/2020,10:44 AM,155.83,155.99,155.66,155.79,85204,155.306167288629,155.836207142868,156.092579587802,155.162070412198,0.149354477675801
04/01/2020,10:45 AM,155.83,155.945,155.74,155.84,60905,155.316611916259,155.846971428582,156.106744224352,155.197905775648,0.162781940040429
04/01/2020,10:46 AM,155.82,156.13,155.82,156.06,96727,155.345764436649,155.885450000011,156.145117277948,155.237532722052,0.200690707322259
04/01/2020,10:47 AM,156.04,156.5,155.95,156.4,158844,155.403713621201,155.990928571439,156.272088404212,155.207561595788,0.227121113054047
04/01/2020,10:48 AM,156.417,156.57,156.29,156.325,121210,155.438811147071,156.074621428582,156.358060499789,155.205089500211,0.246771149045488
04/01/2020,10:49 AM,156.31,156.48,156.17,156.29,98063,155.471290611661,156.126895714297,156.411044572638,155.245095427362,0.205659913434298
04/01/2020,10:50 AM,156.29,156.48,156.26,156.3602,71528,155.499882264582,156.178712857154,156.463205307452,155.293154692548,0.119255383129722
04/01/2020,10:51 AM,156.36,156.37,156.081,156.29,71244,155.524254830215,156.199375714297,156.478451483853,155.374908516147,0.0424047921661867
04/01/2020,10:52 AM,156.29,156.33,156.19,156.3,54559,155.550943120924,156.25103857144,156.522561184075,155.385798815925,0.0268284623947781
04/01/2020,10:53 AM,156.31,156.34,156.09,156.33,78803,155.583275386715,156.311415714297,156.567020589505,155.388339410495,0.0273438549465482
04/01/2020,10:54 AM,156.3073,156.4881,156.25,156.32,88702,155.603559340269,156.378221428583,156.601118327797,155.385241672203,0.0245602605932892
04/01/2020,10:55 AM,156.33,156.36,156.04,156.21,91618,155.631882049464,156.411170000012,156.62174769202,155.39361230798,0.0424264068497902
04/01/2020,10:56 AM,156.2,156.2,155.91,155.9899,91135,155.646777520573,156.395100000012,156.624535073521,155.401814926479,0.127316933659066
04/01/2020,10:57 AM,155.9753,155.9898,155.59,155.87,78380,155.656889951981,156.329192857155,156.614163436146,155.437186563854,0.183712170499685
04/01/2020,10:58 AM,155.89,156.16,155.8619,156.075,69104,155.663894611853,156.318785714298,156.619773124073,155.456076875927,0.158682455250583
04/01/2020,10:59 AM,156.065,156.13,155.97,156.045,47056,155.686248244086,156.304297142869,156.623492991704,155.468867008296,0.110941072603432
04/01/2020,11:00 AM,156.069,156.42,156.05,156.35,56061,155.705712068399,156.314102857155,156.634550757883,155.534809242117,0.158357322540968
04/01/2020,11:01 AM,156.355,156.57,156.301,156.5131,73179,155.731035739202,156.342198571441,156.658326322946,155.605343677054,0.230115487540062
04/01/2020,11:02 AM,156.52,156.5633,156.29,156.37,81667,155.75986382737,156.317095714298,156.60703340069,155.74978659931,0.181188127639706
04/01/2020,11:03 AM,156.3598,156.57,156.18,156.3054,95622,155.78482141457,156.306838571441,156.604014530474,155.799345469526,0.15262458517408
04/01/2020,11:04 AM,156.315,156.5899,156.3,156.5899,49978,155.806458379386,156.337768571441,156.631189497213,155.852160502787,0.107615489576362
04/01/2020,11:05 AM,156.5786,157.02,156.56,156.8,189396,155.85702276373,156.401290000013,156.705105311286,155.874244688714,0.174237463259752
04/01/2020,11:06 AM,156.81,157.1,156.7651,157.03,88923,155.899533129785,156.515811428584,156.850268198048,155.826081801952,0.269397383791593
04/01/2020,11:07 AM,157.05,157.14,157,157.0556,96100,155.938726814196,156.655230000013,156.971052150401,155.770857849599,0.281922531203032
04/01/2020,11:08 AM,157.065,157.27,156.93,157.23,111219,155.979893864458,156.810171428584,157.122672005504,155.709737994496,0.222588103894412
04/01/2020,11:09 AM,157.24,157.3,157.13,157.22,105732,156.016948296072,156.94682714287,157.2478663655,155.6775436345,0.156694535985129
04/01/2020,11:10 AM,157.21,157.64,157.21,157.57,159582,156.074068166674,157.14221714287,157.442412709719,155.603977290281,0.192728351838349
04/01/2020,11:11 AM,157.57,157.75,157.38,157.7391,187116,156.137538977464,157.344708571442,157.64863209957,155.54266790043,0.25176693666478
04/01/2020,11:12 AM,157.7227,157.75,157.59,157.655,118293,156.176667691651,157.511880000013,157.802423156927,155.524376843073,0.217217885088929
04/01/2020,11:13 AM,157.6607,157.69,157.421,157.5,152095,156.220749146322,157.633908571442,157.905721587928,155.538078412072,0.17760363061115
04/01/2020,11:14 AM,157.49,157.566,157.21,157.43,142883,156.259953643664,157.725222857156,157.984499396078,155.570300603922,0.109481366452366
04/01/2020,11:15 AM,157.445,157.47,157.2601,157.3696,88156,156.284300687921,157.778462857157,158.039287739995,155.631472260005,0.13827077204727
04/01/2020,11:16 AM,157.3535,157.45,156.91,157.06,125713,156.311010731561,157.735630000014,158.03127996196,155.74649003804,0.196166525178803
04/01/2020,11:17 AM,157.0639,157.18,156.87,156.93,70574,156.324787972432,157.641377142871,157.984258737716,155.899511262284,0.222436745148874
04/01/2020,11:18 AM,156.94,157.13,156.93,157.09,77504,156.348526868293,157.5821957143,157.957171390759,156.028098609241,0.191501920617804
04/01/2020,11:19 AM,157.08,157.32,157.01,157.1716,79715,156.366970065264,157.520668571443,157.911775204548,156.186154795452,0.145239686047546
04/01/2020,11:20 AM,157.16,157.1956,156.94,156.945,51753,156.389542146964,157.431464285729,157.882053365235,156.275376634765,0.0909299158825427
04/01/2020,11:21 AM,156.93,157.21,156.79,157.1703,78867,156.410703122588,157.391911428586,157.872316025224,156.350833974776,0.105485665366145
04/01/2020,11:22 AM,157.17,157.3,157.1,157.18,74005,156.431854519695,157.330461428586,157.832600978516,156.471549021484,0.0893824680667462
04/01/2020,11:23 AM,157.2,157.2,156.8918,157.1096,81970,156.448486708242,157.2379057143,157.752318342824,156.632251657176,0.0887866656563196
04/01/2020,11:24 AM,157.13,157.22,156.83,156.86,100452,156.464152780162,157.115957142872,157.718056465394,156.693523534606,0.128066270374518
04/01/2020,11:25 AM,156.86,156.86,156.64,156.71,84601,156.491825555994,156.983302857158,157.72908197757,156.67349802243,0.188114565087942
04/01/2020,11:26 AM,156.71,156.9508,156.6724,156.6724,78366,156.516017392972,156.867951428586,157.755565981802,156.611254018198,0.205732408707825
04/01/2020,11:27 AM,156.66,156.68,156.24,156.35,133332,156.526418246151,156.700394285729,157.824909964518,156.471350035482,0.248424282231716
04/01/2020,11:28 AM,156.32,156.4,156.1,156.26,81048,156.532614750607,156.543642857158,157.877470960888,156.321789039113,0.22745751601775
04/01/2020,11:29 AM,156.26,156.28,156.03,156.16,97924,156.541532399627,156.381177142872,157.922691459242,156.170568540758,0.221520476696158
04/01/2020,11:30 AM,156.15,156.27,155.7378,155.8976,204318,156.528966089202,156.220122857158,157.93706606596,155.98895393404,0.252660847766329
04/01/2020,11:31 AM,155.95,155.98,155.61,155.795,110808,156.533685011675,156.080815714301,157.897006389601,155.834603610399,0.212325696989446
04/01/2020,11:32 AM,155.79,156.0907,155.745,156.04,141830,156.535412656168,156.006371428587,157.809320144347,155.760789855653,0.168910276771224
04/01/2020,11:33 AM,156.0698,156.14,155.71,155.89,110382,156.5331905843,155.911641428587,157.744359551797,155.664750448203,0.128341893431872
04/01/2020,11:34 AM,155.895,155.97,155.68,155.81,67429,156.534039949784,155.81805428573,157.676997521412,155.570112478588,0.0870886996375441
04/01/2020,11:35 AM,155.79,155.79,155.55,155.71,96154,156.531462627686,155.722998571444,157.607251306814,155.473898693187,0.11128342197873
04/01/2020,11:36 AM,155.73,155.91,155.7,155.8596,105568,156.525369159877,155.64847428573,157.558596588188,155.402513411812,0.107964557141448
04/01/2020,11:37 AM,155.82,155.97,155.76,155.85,87163,156.526556792712,155.576315714302,157.517256345873,155.335853654127,0.0624360920784962
04/01/2020,11:38 AM,155.8399,155.95,155.78,155.86,56900,156.530676532228,155.537442857159,157.437745768976,155.292364231024,0.0570026806658634
04/01/2020,11:39 AM,155.86,156.07,155.7991,155.89,85153,156.52711580682,155.529872857159,157.325315267411,155.276634732589,0.0634024100280535
04/01/2020,11:40 AM,155.8606,155.87,155.21,155.21,155220,156.505526071838,155.391665714302,157.297858878867,155.130591121133,0.262304909598219
04/01/2020,11:41 AM,155.2237,155.36,154.9701,155.03,145641,156.480468472446,155.267345714302,157.214510967016,154.999909032984,0.37042678088915
04/01/2020,11:42 AM,155.025,155.13,154.9099,155.08,98754,156.471589282634,155.183857142873,157.08057535162,154.92384464838,0.381082668194731
04/01/2020,11:43 AM,155.1,155.39,155.07,155.16,108105,156.457390558884,155.138185714302,156.915404747075,154.894055252925,0.314235580416532
04/01/2020,11:44 AM,155.16,155.23,155,155,78532,156.447698412161,155.065691428588,156.795633737371,154.827826262629,0.0786384130113248
04/01/2020,11:45 AM,155,155.31,154.99,155.19,81930,156.436624315837,155.040054285731,156.663573954755,154.807886045245,0.073047929444773
04/01/2020,11:46 AM,155.19,155.3008,155.0561,155.1132,64874,156.42829056426,155.018108571445,156.517201172575,154.798338827425,0.0661830672936295
04/01/2020,11:47 AM,155.0998,155.1,154.63,154.785,124998,156.394219902825,154.925245714302,156.45738030232,154.701659697681,0.147253924937918
04/01/2020,11:48 AM,154.79,155,154.79,154.9546,78259,156.376407735364,154.877237142874,156.373954841203,154.654545158797,0.13916467369636
04/01/2020,11:49 AM,154.95,154.95,154.65,154.71,64164,156.359492328703,154.792451428588,156.315839477105,154.567660522895,0.183890637055243
04/01/2020,11:50 AM,154.71,154.89,154.65,154.89,116877,156.330202262506,154.735568571445,156.270691104251,154.512048895749,0.139581397047913
04/01/2020,11:51 AM,154.8575,155.0599,154.76,154.96,95173,156.308546106515,154.695820000017,156.227609712013,154.471630287987,0.0979531806227031
04/01/2020,11:52 AM,154.96,155.13,154.9,155.13,68839,156.294882855212,154.724071428588,156.126863346595,154.481376653405,0.135276995796362
04/01/2020,11:53 AM,155.09,155.39,155.06,155.335,111802,156.276339848053,154.788394285731,156.054422700256,154.498317299745,0.212978872172969
04/01/2020,11:54 AM,155.335,155.42,155.2293,155.3312,83659,156.262356861302,154.851940000017,155.991836911247,154.513023088753,0.183849695116092
04/01/2020,11:55 AM,155.33,155.33,155.17,155.19,47640,156.254494629491,154.88610285716,155.935601361779,154.517258638221,0.139613432014752
04/01/2020,11:56 AM,155.19,155.5759,155.18,155.513,81261,156.24834593956,155.002640000017,155.870890244705,154.547309755295,0.133091932163894
04/01/2020,11:57 AM,155.54,155.68,155.355,155.38,53604,156.245459899132,155.098468571446,155.785139930247,154.586060069753,0.103583118302573
04/01/2020,11:58 AM,155.3843,155.6,155.34,155.56,46256,156.242041961896,155.235440000017,155.714309598959,154.626890401041,0.132264365581306
04/01/2020,11:59 AM,155.5279,155.607,155.35,155.445,59504,156.235511474076,155.358340000017,155.601330880373,154.695369119627,0.129108636444236
04/01/2020,12:00 PM,155.44,155.44,154.98,155.085,78321,156.219052910382,155.352740000017,155.594955305851,154.68924469415,0.167308816253336
04/01/2020,12:01 PM,155.07,155.1,154.9,154.92,61765,156.201669359708,155.30028285716,155.597370363669,154.675829636331,0.238004201643968
04/01/2020,12:02 PM,154.92,154.92,154.72,154.85,76257,156.181693277257,155.241397142875,155.602140384037,154.648059615963,0.282782602024414
04/01/2020,12:03 PM,154.85,155.025,154.65,154.68,94703,156.155348099498,155.162225714303,155.615534376748,154.586665623252,0.259410871011503
04/01/2020,12:04 PM,154.69,154.87,154.63,154.76,60822,156.137153120306,155.088768571446,155.623227632696,154.554972367304,0.139082709206694
04/01/2020,12:05 PM,154.7657,154.81,154.4801,154.51,104408,156.085978937851,154.991311428589,155.643065584042,154.467134415958,0.142351677205525
04/01/2020,12:06 PM,154.4887,154.83,154.48,154.63,102647,156.045645717142,154.918174285732,155.646436210881,154.415443789119,0.115342966848946
04/01/2020,12:07 PM,154.65,154.788,154.56,154.65,52824,156.015910910649,154.822834285732,155.653140789512,154.395239210489,0.0811418510977289
04/01/2020,12:08 PM,154.64,154.64,154.4,154.56,69174,155.974562996608,154.729668571446,155.664874961665,154.344045038335,0.0851821577735768
04/01/2020,12:09 PM,154.54,154.555,154.42,154.465,56705,155.93612208809,154.600037142875,155.682434421165,154.301985578835,0.0699714227485986
04/01/2020,12:10 PM,154.465,154.5,154.29,154.43,91677,155.864707168885,154.485405714304,155.700934259246,154.237485740754,0.0872696969319782
04/01/2020,12:11 PM,154.43,154.6455,154.43,154.57,80092,155.78174426529,154.410345714304,155.701877635269,154.197542364731,0.0787400787065567
04/01/2020,12:12 PM,154.57,154.6653,154.53,154.645,70972,155.726078839242,154.371785714304,155.684059131021,154.16686086898,0.0772916554337943
04/01/2020,12:13 PM,154.6485,154.77,154.27,154.3126,90883,155.65189884064,154.298922857161,155.653181766717,154.095498233283,0.114865667620559
04/01/2020,12:14 PM,154.32,154.48,154.3,154.461,53932,155.591616557345,154.267845714304,155.599886432515,154.061773567485,0.115012667147366
04/01/2020,12:15 PM,154.465,154.92,154.44,154.855,108468,155.546969928311,154.30825142859,155.565506487674,154.062653512326,0.181646672423442
04/01/2020,12:16 PM,154.85,154.855,154.715,154.7576,64957,155.500881186923,154.367654285733,155.455924331497,154.096695668503,0.196780503096196
04/01/2020,12:17 PM,154.78,154.78,154.42,154.59,74957,155.468627403146,154.393422857161,155.361060430204,154.112559569796,0.195841380728171
04/01/2020,12:18 PM,154.5907,154.79,154.47,154.65,65621,155.434341948962,154.459620000018,155.188689572961,154.193930427039,0.135731181367035
04/01/2020,12:19 PM,154.61,154.61,154.44,154.47,44760,155.39938959683,154.493888571447,155.00871036473,154.27640963527,0.133077877913373
04/01/2020,12:20 PM,154.474,154.6,154.33,154.4436,65041,155.372106297065,154.501182857161,154.924685059829,154.296294940171,0.115949671836078
04/01/2020,12:21 PM,154.44,154.64,154.38,154.46,82859,155.330414662373,154.504185714304,154.873798741698,154.301181258302,0.0820974640293984
04/01/2020,12:22 PM,154.48,154.805,154.48,154.71,118837,155.290369046801,154.553188571447,154.846941000289,154.314038999712,0.110785529744571
04/01/2020,12:23 PM,154.73,154.95,154.56,154.755,102699,155.251712218392,154.595548571447,154.858192889355,154.310287110645,0.13555513121358
04/01/2020,12:24 PM,154.768,155.11,154.74,154.98,96282,155.216131041101,154.686622857162,154.911013756934,154.279466243066,0.200140734471239
04/01/2020,12:25 PM,154.97,155.06,154.81,154.87,86957,155.186483685017,154.729125714305,154.947997383169,154.278482616831,0.174871381290279
04/01/2020,12:26 PM,154.87,155.13,154.81,155.03,51938,155.162763034538,154.808200000019,155.014217828193,154.252262171807,0.123709336731908
04/01/2020,12:27 PM,155.0195,155.02,154.66,154.69,60868,155.126642977374,154.820417142876,155.016967999483,154.253512000518,0.128996123967867
04/01/2020,12:28 PM,154.73,154.87,154.539,154.663,63866,155.103111974573,154.818048571448,155.020695255816,154.260084744184,0.148466292446735
04/01/2020,12:29 PM,154.6767,154.69,154.535,154.6,47298,155.078208578846,154.793008571448,155.01946214224,154.27481785776,0.157700475580425
04/01/2020,12:30 PM,154.6,154.66,154.5,154.59,52869,155.039250931443,154.760682857162,155.015127246407,154.295152753593,0.162113046990524
04/01/2020,12:31 PM,154.59,154.76,154.58,154.7206,43748,155.01928652936,154.764325714305,155.021517115645,154.303822884356,0.0506287823388786
04/01/2020,12:32 PM,154.74,154.79,154.58,154.7,70145,154.984613753318,154.769491428591,155.024526199305,154.306313800695,0.0522340272345261
04/01/2020,12:33 PM,154.7,154.7,154.51,154.5534,40996,154.959861825533,154.713405714305,155.003022162384,154.351897837616,0.0654778130287022
04/01/2020,12:34 PM,154.56,154.58,154.145,154.1503,116927,154.92820718111,154.593858571448,155.050813060349,154.273036939651,0.206262508473839
04/01/2020,12:35 PM,154.17,154.42,154.16,154.3,77488,154.902311221838,154.545951428591,155.042704097519,154.225645902481,0.224793199186655
04/01/2020,12:36 PM,154.3053,154.32,153.94,154.06,101372,154.863293107588,154.451661428591,155.073550422645,154.125039577355,0.240962284187433
04/01/2020,12:37 PM,154.06,154.245,154.05,154.1539,97467,154.830894914306,154.368015714306,155.090007741776,154.064972258224,0.172983761090777
04/01/2020,12:38 PM,154.15,154.15,153.93,153.93,59776,154.807435645125,154.255018571448,155.124831714276,153.958148285724,0.121787168450449
04/01/2020,12:39 PM,153.93,153.9799,153.6412,153.6412,98470,154.764350231678,154.080672857163,155.203257447348,153.796842552653,0.223371550563112
04/01/2020,12:40 PM,153.67,153.79,153.5682,153.7198,85120,154.730962435521,153.930124285734,155.245129826377,153.682590173623,0.195146041739602
04/01/2020,12:41 PM,153.71,153.82,153.57,153.5768,113527,154.693839131134,153.764998571449,155.291453536275,153.547946463725,0.211432614309664
04/01/2020,12:42 PM,153.56,153.56,153.37,153.39,92512,154.660036035852,153.602798571449,155.322065544595,153.385334455405,0.176802461491661
04/01/2020,12:43 PM,153.401,153.46,153.16,153.19,96081,154.618346889887,153.426812857163,155.348702429758,153.202197570242,0.190936823054777
04/01/2020,12:44 PM,153.18,153.41,153.1447,153.3,89274,154.58689646831,153.316112857163,155.293570310117,153.089329689883,0.190521792999583
04/01/2020,12:45 PM,153.28,153.6,153.2399,153.45,94207,154.553648124994,153.24627000002,155.221526190808,153.019373809192,0.131317167206747
04/01/2020,12:46 PM,153.47,153.51,153.31,153.4494,77745,154.527770777167,153.212601428592,155.095929930895,152.986910069105,0.0994057221370912
04/01/2020,12:47 PM,153.4567,153.5,153.21,153.21,57831,154.504483246844,153.123052857163,155.037096509206,152.897743490794,0.112289169524793
04/01/2020,12:48 PM,153.22,153.37,153.05,153.356,114566,154.468913745972,153.079061428592,154.953319694587,152.850820305413,0.0916176052897972
04/01/2020,12:49 PM,153.35,153.35,153.09,153.09,72151,154.444441233581,152.998041428592,154.883355314227,152.769784685773,0.14109750388475
04/01/2020,12:50 PM,153.08,153.1,152.89,152.91,163261,154.380655641597,152.904164285735,154.810290113326,152.674849886674,0.191200903768925
04/01/2020,12:51 PM,152.91,153.36,152.9016,153.3,100796,154.346112161363,152.919775714306,154.655262675169,152.687817324831,0.159401882028076
04/01/2020,12:52 PM,153.29,153.3,153.1002,153.155,81079,154.314498351353,152.926692857164,154.480662817505,152.707917182495,0.158377271088279
04/01/2020,12:53 PM,153.155,153.18,153.06,153.1,101869,154.264451146441,152.930807142878,154.31497942574,152.72826057426,0.125395374703915
04/01/2020,12:54 PM,153.1,153.1,152.81,152.88,145822,154.203975583647,152.874517142878,154.243324774291,152.67288522571,0.156665248229428
04/01/2020,12:55 PM,152.9,152.93,152.81,152.86,148613,154.153780240642,152.847630000021,154.111103326835,152.661106673165,0.167702116847987
04/01/2020,12:56 PM,152.86,153.15,152.8,153.0599,136186,154.101580953558,152.85443857145,154.003988927928,152.668211072073,0.119172318937525
04/01/2020,12:57 PM,153.0505,153.4,153.02,153.38,121614,154.070559317663,152.944371428592,153.851221288958,152.743588711042,0.187786691752174
04/01/2020,12:58 PM,153.3419,153.35,153.12,153.25,70328,154.045548350729,152.998827142878,153.735106857019,152.791703142981,0.203727861631584
04/01/2020,12:59 PM,153.24,153.27,152.91,153.016,77448,154.013459109294,152.990660000021,153.681911523804,152.782378476196,0.182370747661204
04/01/2020,1:00 PM,152.995,153.02,152.8069,152.81,96547,153.974206375194,152.961027142878,153.613377820957,152.759932179043,0.196780816141023
04/01/2020,1:01 PM,152.8,152.915,152.75,152.79,92485,153.941462364121,152.926377142878,153.567941006196,152.726688993804,0.23462855751712
04/01/2020,1:02 PM,152.78,152.96,152.68,152.84,102128,153.906198880477,152.893572857164,153.545268331249,152.694361668751,0.173936080209355
04/01/2020,1:03 PM,152.84,153,152.815,152.96,105171,153.872745150192,152.870911428593,153.537971277817,152.678658722183,0.0888198175764102
04/01/2020,1:04 PM,152.96,153.17,152.93,153.09,107802,153.846202112682,152.88667857145,153.518388390889,152.677241609111,0.112676528165427
04/01/2020,1:05 PM,153.095,153.24,153.06,153.1499,104355,153.818963823092,152.931570000022,153.472318782378,152.693301217622,0.138624101801816
04/01/2020,1:06 PM,153.145,153.245,153.03,153.0555,62762,153.793603856324,152.963157142879,153.41445107994,152.71177892006,0.10865544439863
